id,reviewServiceType,reviewType,reviewContent,createDate,channelServiceType,reviewScore,productName,productOptionContent
3127545360,SELLBLOG,NORMAL,잘받아서 했습니다.,2021-03-08T00:16:17.158+0000,STOREFARM,4,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C22.트리플캣츠(중형)
3091417174,SELLBLOG,NORMAL,비즈 케이스도 맘에들고 보석 십자수 그림도 이쁘네요한번 만들다 보면 시간 가는줄 모르고 하게 되네요,2021-01-14T15:50:37.243+0000,STOREFARM,5,하루클래스 DIY 보석십자수 베스트 모음 캔버스 액자형 비즈 큐빅 자수 세트 취미키트,타입선택: C타입 / 작품선택: C08.플라워티타임
3111054574,SELLBLOG,NORMAL,큐빅이 통통하고 반짝거리고 퀄이 좋은 것 같아요!,2021-02-10T14:18:54.269+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E16.고흐의카페테라스
3110545876,SELLBLOG,NORMAL,크기가 꽤 커서 완성하는데 오래걸릴거같내요ㅋㅋ,2021-02-09T13:55:29.595+0000,STOREFARM,5,하루클래스 DIY 보석 십자수 2+1 200종 캔버스액자형 비즈 큐빅 자수 해바라기 취미,타입선택: C 패브릭타입 대형 / 작품선택: C46.페스티벌 캐슬
3121923838,SELLBLOG,NORMAL,요즘 밖에다니지도못하고 집에서 심심했는데 재미있고 좋네요ㅎㅎ,2021-02-27T08:47:41.641+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: ★추가옵션 / 작품선택: 비즈보관케이스
3105081893,SELLBLOG,NORMAL,도안 너무 예쁘고 비즈 상태도 좋은 것 같네요! 빨리 완성하고 싶어요~,2021-02-02T07:32:02.380+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 대형 / 작품선택: C47.레인보우 캐슬
3110602339,SELLBLOG,NORMAL,방에서아이가하루종일 집중할수있어서,2021-02-09T15:43:01.182+0000,STOREFARM,4,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B12.바니좋아
3108030632,SELLBLOG,NORMAL,애들이 재밌어하네요~ 금방 다했어요 이쁩니다~,2021-02-06T02:16:01.994+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B14.코기코기
3105078698,SELLBLOG,NORMAL,도안 예쁘고 배송이 빠릅니다! 보석 크기가 다양해서 좋네요,2021-02-02T07:27:35.075+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A29.유니콘
3102834331,SELLBLOG,NORMAL,"11살 여자아이인데 받고 바로 했어요 ^^
무드등으로 쓰기엔 불빛이 제법 강하네요 ㅎㅎ 어렵지않아서 좋아했어요 !!",2021-01-29T16:10:00.168+0000,STOREFARM,5,하루클래스 DIY 보석 십자수 2+1 200종 캔버스액자형 비즈 큐빅 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B11.램비좋아
3125403171,SELLBLOG,NORMAL,초등 딸아이가 너무 좋아하네요^^,2021-03-05T00:16:48.901+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: A 액자타입 / 작품선택: A16.바니
3106646141,SELLBLOG,NORMAL,"빠른 배송 감사합니다.
다 만들어서 또 후기 올릴께요~~",2021-02-04T06:29:06.272+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B08.러브루돌프
3121024364,SELLBLOG,NORMAL,할머니가 너무 좋아하셔용~푹빠지셨네요ㅋㅋ,2021-02-26T03:27:33.774+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D16.튤립
3126207089,SELLBLOG,NORMAL,캔버스타입 너무 좋아요!,2021-03-06T02:00:00.954+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E12.새벽에뜬달
3125363195,SELLBLOG,NORMAL,배송 품질 모두 만족합니다,2021-03-04T22:38:28.437+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D04.여기는파리
3107714114,SELLBLOG,AFTER_USE,"그동안 했던것들 중 가장 만족도 높았어요
완성하고 가장 맘에 들었던거 같아요",2021-02-05T11:40:56.654+0000,STOREFARM,5,하루클래스 DIY 보석십자수 베스트 모음 캔버스 액자형 비즈 큐빅 자수 세트,작품선택: E04.와이키키
3105510274,SELLBLOG,NORMAL,기대됩니다!! 고양이가 같은계열 색이라 어려워서 좋아요,2021-02-02T17:06:56.555+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C22.트리플캣츠
3101788399,SELLBLOG,NORMAL,생각보다 더 귀여워요~예비초딩 조카가 몇번 하더니 힘들데요 ㅋㅋ완성하는데 시간이 좀 더 걸릴거 같아요ㅋ,2021-01-28T09:08:44.731+0000,STOREFARM,5,하루클래스 DIY 보석 십자수 2+1 비즈 큐빅 디즈니 ART 캔버스형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A09.다이노
3105158715,SELLBLOG,NORMAL,사이즈 큼직해서 며칠동안 할 수 있을거 같아요 ㅎㅎ,2021-02-02T09:12:19.967+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D05.부자되세요해바리기
3125358546,SELLBLOG,NORMAL,반짝반짝 품질도 좋고 너무 예뻐요,2021-03-04T22:19:48.428+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: A 액자타입 / 작품선택: A29.유니콘
3123866567,SELLBLOG,NORMAL,재밌고 좋아요!! 시간 잘가요!,2021-03-03T01:46:16.159+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C51.선플라워(중형)
3123388983,SELLBLOG,NORMAL,이제품은 크기도 적당하고 너무 이쁘네요.,2021-03-02T02:55:52.346+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D02.핑크머리
3142422139,SELLBLOG,NORMAL,좋아요 좋아요 이뻐요,2021-03-28T14:19:47.050+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: ★추가옵션 / 작품선택: 비즈보관케이스
3122074762,SELLBLOG,NORMAL,오자마자 열심히 하는중 ㅎㅎ 이뻐요,2021-02-27T13:13:00.489+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E12.새벽에뜬달
3113807041,SELLBLOG,NORMAL,"여러번 재구매 했어요. 이번에는 3개 시켜서 사은품으로 빨간머리 하나 더 보내 주셨네요. 감사합니다. 
좋아요.",2021-02-17T01:57:15.201+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D15.금빛으로 환하게 해바라기
